purchase,ad,clicked,browse,income_level,age
1580,0,0.0,0.0,2271.459395845162,23.81591813039011
1250,1,1.0,1.0,1607.2031560828236,29.535214690281187
1150,1,1.0,1.0,1472.5828680474922,34.57329547172975
1360,0,0.0,0.0,2039.425418199727,42.17440985359778
1520,0,0.0,0.0,2245.622139923769,36.365279096454074
1380,0,0.0,0.0,1371.804515940731,21.92944827594904
1370,0,0.0,0.0,1833.3569396410987,31.5664535632214
1300,0,0.0,0.0,1978.8019517094951,40.2907601066279
1220,0,0.0,0.0,1843.757053208399,37.169950307558516
1420,1,1.0,1.0,1709.8402124280142,24.408258140343875
1630,0,0.0,0.0,2343.009411495477,24.38769028991313
1310,1,1.0,0.0,1760.4048853671213,37.19216041672237
1450,0,0.0,0.0,2227.730413505967,42.769448860380294
1200,0,0.0,0.0,1494.470904542585,34.99686751215114
1280,0,0.0,0.0,1847.4719171456456,31.666505483374618
1340,1,1.0,1.0,1898.9525047061243,27.745630033258216
1050,0,0.0,0.0,1044.5210331347685,31.483317698784447
1410,1,1.0,1.0,1604.502620095362,27.286138557492396
1540,1,0.0,0.0,1913.2144657357205,28.545909040999817
1260,0,0.0,0.0,1749.5940370077815,29.44214707495347
1290,0,0.0,0.0,1314.6299450032016,30.798464753369228
1340,0,0.0,0.0,1590.670699195052,33.2736634160074
1690,1,1.0,1.0,2993.999985925202,36.25485981232314
1420,0,0.0,0.0,1866.1207454859114,30.207114566847487
1360,1,1.0,1.0,1732.8181061321118,35.008741970932505
1350,0,0.0,0.0,1660.0496666252927,23.49462280489542
1240,0,0.0,0.0,1183.1564492190219,34.28194491075192
1300,1,1.0,1.0,1645.4336884415304,33.60983368851115
1570,1,1.0,0.0,2153.304819673376,35.93832505198772
1380,0,0.0,0.0,1593.4964293780522,28.15650111932726
1250,1,1.0,1.0,1820.1722468852474,36.26995818759652
1350,1,0.0,0.0,1847.3783494397508,33.47708153201618
1520,0,0.0,0.0,2170.418363085536,29.917153956409493
1210,1,1.0,0.0,1356.4668800167665,37.59241816063092
1410,0,0.0,0.0,1800.6783586268064,28.200879924542697
1450,0,0.0,0.0,1778.0317962548274,26.79945573366292
1430,0,0.0,0.0,1793.1647275615376,33.44436643449763
1450,1,1.0,1.0,1884.015564314047,28.132629139517395
1460,1,1.0,1.0,1705.30504343268,27.96902568853143
1190,1,0.0,0.0,1521.2008068639514,38.16075021859031
1460,1,1.0,1.0,2180.4439316036896,31.606300885393424
1440,0,0.0,0.0,2009.8612750257655,31.915119963218668
1380,0,0.0,0.0,1480.6119447612764,27.344986129286294
1470,1,1.0,1.0,2286.3804244613993,28.857588828463605
1420,0,0.0,0.0,2002.5272460994042,36.56123221044307
1340,0,0.0,0.0,1587.9476954614213,26.500773496315958
1270,0,0.0,0.0,1393.3220684199075,24.728021704052296
1630,1,1.0,1.0,2347.7741504803676,27.049224919826266
1380,0,0.0,0.0,1445.6081029795894,29.71119443464107
1570,1,1.0,1.0,2036.696521492059,36.201872473144135
1240,1,1.0,1.0,1235.1058790186394,29.411397012295094
1650,0,0.0,0.0,2376.556863562473,30.8778945869673
1280,1,1.0,0.0,1492.2827746363832,29.07083539704806
1410,0,0.0,0.0,2281.8245341539564,34.692005161583495
1200,1,1.0,1.0,1110.3391613668807,26.5383997394459
1380,1,0.0,0.0,1754.2861253932358,28.103097557499503
1310,1,1.0,0.0,1585.4969550371839,31.431513768557817
1450,0,0.0,0.0,2390.6610046214882,46.0516327227424
1620,0,0.0,0.0,2139.6168740164667,17.77361041124955
1530,1,1.0,0.0,2823.923060685563,43.802748578417216
1570,0,0.0,0.0,2466.652393967497,31.524679777153466
1340,0,0.0,0.0,1772.6436960413303,28.790860242792025
1370,1,1.0,1.0,1488.3542381370942,22.2518919715009
1330,0,0.0,0.0,1573.813129095355,24.019231513936948
1140,0,0.0,0.0,1266.1420844738193,27.789051154907852
1210,1,0.0,0.0,1544.2307913719235,30.518423424750658
1550,0,0.0,0.0,2227.0211323674516,42.40661999441079
1400,1,1.0,0.0,2313.5773066738793,35.43864238778632
1530,1,1.0,1.0,2226.0526110877504,21.289722333888314
1360,0,0.0,0.0,1608.051715474573,38.69641075382892
1530,0,0.0,0.0,2301.193650888827,28.91910647793555
1410,1,1.0,1.0,1861.1672640252734,27.033093559001514
1310,0,0.0,0.0,1688.0913113994388,35.59510777945076
1430,0,0.0,0.0,2493.924006966383,35.385671196370694
1440,1,1.0,1.0,1864.882368776694,40.45276922070683
1610,0,0.0,0.0,2298.582248998989,28.222225995225884
1200,0,0.0,0.0,1422.7756259783855,31.226618430092117
1300,0,0.0,0.0,1743.1941310323562,31.736597047191253
1430,1,0.0,0.0,1895.4486038455477,38.56476910624695
1520,1,1.0,1.0,2374.1469027623107,32.82725537149406
1430,1,0.0,0.0,1943.8648524023645,28.281560284053654
1420,0,0.0,0.0,2040.2208811397702,27.464148945019232
1470,1,1.0,1.0,2204.5056655821336,19.571867196793708
1290,1,1.0,1.0,1364.406099477059,28.0362612572695
1630,1,1.0,1.0,2469.939034198169,31.349838342624928
1840,1,1.0,0.0,3109.4696156599375,28.8690531515804
1510,1,1.0,1.0,2043.8388180218794,34.180638408466166
1330,0,0.0,0.0,1744.3028193842918,24.187644923115094
1410,1,1.0,1.0,1732.748162101733,33.74317787059359
1380,1,1.0,1.0,1658.118411456724,29.79143662686238
1250,0,0.0,0.0,1634.8840114558388,35.853311887354096
1350,0,0.0,0.0,1747.6697328233715,34.79078640375232
1520,1,1.0,0.0,2331.107697649141,26.192745515690124
1370,0,0.0,0.0,1766.2709117252034,34.87072597004282
1440,0,0.0,0.0,1785.0901700950558,24.22798682821545
1470,0,0.0,0.0,1926.3814384526918,26.571422891227186
1540,1,1.0,1.0,2419.937127833439,26.437123620740735
1390,1,1.0,1.0,2082.4464527094656,38.38854839491623
1340,0,0.0,0.0,1502.5737487502195,27.180187901399144
1590,1,1.0,1.0,2603.8209973487214,30.124194810371943
1420,0,0.0,0.0,1905.8860932366663,27.257255788425674
1380,0,0.0,0.0,1642.933277569487,20.525227885633377
1120,0,0.0,0.0,845.3155290270455,28.826367000799493
1450,0,0.0,0.0,1564.1194949396602,19.42171690198145
1450,1,1.0,1.0,1875.0581978860414,34.77234373632943
1390,0,0.0,0.0,2199.4588998799645,33.4779587583906
1310,0,0.0,0.0,1515.0566517923066,32.66208418140246
1260,1,1.0,1.0,1290.0045468164822,29.71178605315759
1400,0,0.0,0.0,2162.7660036497873,36.7676634158459
1370,0,0.0,0.0,1741.1694163588163,26.36241831397879
1400,1,1.0,1.0,2018.353123652892,36.16984685632122
1200,1,1.0,1.0,1395.897584200329,33.84852207094457
1460,0,0.0,0.0,2046.3809496063216,29.307467413720115
1440,1,1.0,1.0,1728.5089326852137,24.31753717849454
1460,0,0.0,0.0,1785.279450703657,34.981628530786594
1170,0,0.0,0.0,1517.3590208867568,36.85093484301982
1550,0,0.0,0.0,1460.222127191426,24.865795783012032
1630,1,1.0,1.0,2236.954681833014,29.790265188789693
1290,1,1.0,0.0,1898.2948703473276,22.365747910352702
1210,0,0.0,0.0,1330.3336231043422,32.76955348271847
1460,0,0.0,0.0,1850.6231516344392,26.952265948640854
1200,1,1.0,1.0,1812.7415162096415,31.55605809567487
1420,1,1.0,1.0,2001.8738041417514,34.3633746552615
1140,0,0.0,0.0,1415.071526129623,29.915594214843264
1430,1,1.0,0.0,2252.910245538532,36.13550321451077
1560,1,1.0,0.0,2106.8626421246818,32.80251196965042
1390,1,0.0,0.0,1827.3229942019348,37.72517648630796
1540,1,1.0,1.0,1944.7414679026895,25.606384329533128
1640,0,0.0,0.0,2018.6351887866433,20.939623816151617
1370,0,0.0,0.0,2230.766853899067,39.23147204509958
1510,1,1.0,0.0,2232.650657940172,28.407820796211816
1400,0,0.0,0.0,1660.1526047322484,31.297329596430195
1450,0,0.0,0.0,1618.9281600046256,31.09526530044755
1230,0,0.0,0.0,1175.481853740673,34.690275247496814
1380,0,0.0,0.0,2198.1463288631094,41.82491067953573
1360,0,0.0,0.0,1472.9572264767266,25.476940423681498
1460,0,0.0,0.0,2128.085509332627,32.697450226292176
1320,0,0.0,0.0,1697.7734371128402,33.317944466818744
1340,1,1.0,0.0,1518.5844966735149,26.408838540711166
1550,1,1.0,1.0,2357.2634888806215,22.657453190397003
1380,1,1.0,1.0,1666.7239376345715,26.48820465625284
1590,0,0.0,0.0,2310.113621938278,35.23063837793033
1310,0,0.0,0.0,1654.2663464910306,28.683225427235136
1180,0,0.0,0.0,1311.3973627895336,38.61549397530668
1460,0,0.0,0.0,2008.3971320664368,39.241438243731636
1320,0,0.0,0.0,1469.2891882055421,32.20824758583597
1550,1,1.0,0.0,2192.712952844686,37.03301294650398
1320,0,0.0,0.0,1994.5277454551824,34.09122605771486
1320,1,1.0,1.0,1610.7253954027494,32.67664995195815
1400,0,0.0,0.0,2007.2112578971144,27.050114175281557
1400,1,1.0,1.0,1601.4541648055417,27.011851907968513
1480,1,1.0,1.0,1797.775194133633,26.201106747329607
1410,0,0.0,0.0,1686.2244379522388,25.415155483510233
1320,0,0.0,0.0,1462.1808357628368,28.17412683799992
1380,1,0.0,0.0,1374.1200146573883,29.639652116344987
1280,0,0.0,0.0,1466.9324748096067,22.83679765546592
1420,1,1.0,1.0,1633.0437821573228,22.080998618543397
1450,1,1.0,0.0,2177.0778633635327,31.30162187287247
1360,0,0.0,0.0,1770.4238979689044,31.8608662921884
1280,1,1.0,0.0,1440.248642033705,28.138202493466448
1370,1,1.0,1.0,1843.2219538906054,36.768407456126496
1330,0,0.0,0.0,1321.5825054961767,29.729204784522913
1190,0,0.0,0.0,1111.2501685810544,34.27739342979851
1260,1,1.0,1.0,1312.6976818377084,21.552080269940895
1360,1,0.0,0.0,1652.3330272704331,30.985748845752006
1320,0,0.0,0.0,1922.846857410804,35.20913414700396
1220,1,1.0,1.0,1863.1945309728394,30.756367716083886
1440,1,1.0,0.0,1876.1252158207515,24.681923715132342
1500,1,1.0,1.0,2276.52114628905,26.70941934804486
1630,1,0.0,0.0,2773.797230020414,37.48252937108441
1520,1,1.0,1.0,2068.3757385184676,30.47882827812944
1400,1,1.0,1.0,1989.2097524695898,39.322241861756396
1240,1,1.0,1.0,1389.3153308120498,33.186099372294606
1580,0,0.0,0.0,2534.7925099725103,35.083753307778764
1550,1,1.0,1.0,2247.862153279237,27.90823480681221
1290,1,1.0,1.0,1481.8032844612658,29.55297242016198
1240,0,0.0,0.0,1478.6270002820916,31.04378245475524
1330,0,0.0,0.0,2000.8315755505478,32.09079550687115
1300,0,0.0,0.0,1568.1719819280818,33.85104808794616
1260,1,1.0,1.0,1285.1937030190159,28.292330518742222
1330,0,0.0,0.0,1444.228088475813,30.97755030518605
1200,0,0.0,0.0,1803.9545917721593,40.38900138190636
1270,0,0.0,0.0,1867.4095654281934,25.65075720273706
1420,1,0.0,0.0,2074.657614877004,30.59220418486048
1450,1,1.0,0.0,2482.707079083465,33.98144540366843
1200,0,0.0,0.0,1244.6742280043136,40.06032943163643
1250,0,0.0,0.0,1753.3661142960134,34.162438500815384
1330,1,1.0,1.0,1922.7092052367411,36.807671587098895
1420,1,1.0,1.0,1623.801910316606,25.579410911423135
1090,1,1.0,0.0,1074.0061468709707,28.14452392512652
1320,1,1.0,0.0,2099.789741734902,32.168872934499674
1160,1,1.0,1.0,1263.337120404935,39.17098439230922
1370,1,1.0,1.0,1486.2937393913874,36.89066920579292
1390,1,1.0,0.0,1369.2388972670276,31.25005649471693
1360,1,1.0,0.0,1626.1990040493213,29.86670833430151
1410,0,0.0,0.0,1712.5008534263125,27.935364803799704
1530,0,0.0,0.0,2441.9463243128284,30.179954047285953
1760,1,1.0,1.0,2966.2606532123723,30.455545206484203
1440,1,1.0,1.0,1654.7747042492601,20.279934300113098
1180,1,1.0,1.0,1415.0698784372214,29.217879870635286
1380,0,0.0,0.0,1748.8941599441646,35.86595045960252
1370,0,0.0,0.0,1667.3603830925533,25.170020063793437
1560,1,1.0,1.0,2172.4902965820065,28.712083141885167
1380,1,1.0,1.0,1904.917652107346,21.91895607950326
1340,1,1.0,1.0,1733.871553613844,24.697731286506723
1250,0,0.0,0.0,1456.816186913408,29.980014425082455
1590,0,0.0,0.0,2196.8743112811967,23.42340217091283
1120,0,0.0,0.0,1372.3068090056142,27.85077134916604
1190,0,0.0,0.0,1444.1903158957168,37.05031862953813
1290,1,1.0,1.0,1624.2032716811784,28.647855719607726
1220,1,1.0,1.0,1245.694815507595,32.16639015221388
1330,1,1.0,1.0,1792.5117746899612,24.389601896874666
1360,1,1.0,0.0,1558.1489189752415,29.528238057104584
1100,0,0.0,0.0,1306.423324654348,29.938877326364388
1300,0,0.0,0.0,1074.9779995468907,25.884609675781206
1450,0,0.0,0.0,2272.395148988334,31.444849199475485
1500,1,0.0,0.0,1626.2264965107263,22.95897766552121
1420,1,1.0,1.0,2160.0215726121564,37.03237221269996
1300,0,0.0,0.0,1467.9843121552315,31.071593776260805
1250,0,0.0,0.0,1561.2413029144911,26.540573822403104
1330,1,1.0,0.0,2098.557790468345,34.592231754975245
1290,1,1.0,1.0,1277.8525350741652,30.826780498976177
1360,1,1.0,1.0,1517.324269649069,26.40601841910541
1320,0,0.0,0.0,1523.0941372153957,31.28568968695627
1530,0,0.0,0.0,2322.3022805010223,27.812616046400084
1190,1,1.0,1.0,1190.2117443431416,29.064872359296245
1550,1,1.0,1.0,1656.7235183551065,32.27807759413509
1260,0,0.0,0.0,1655.1210159954014,38.554990313514566
1590,1,1.0,1.0,1849.4013121580633,31.46587522560171
1040,0,0.0,0.0,1171.1384539880037,33.5905676662993
1500,1,0.0,0.0,1857.5588311037184,31.85604714211737
1430,1,1.0,0.0,2181.6979065496125,37.90104001639964
1730,1,1.0,1.0,2679.3603815033666,34.400553800507524
1380,1,1.0,1.0,1898.8338755359373,29.17469296241402
1460,1,1.0,1.0,2206.5079345399463,33.25306042063346
1380,0,0.0,0.0,1944.7332941942368,36.745331470418314
1470,1,1.0,0.0,1856.7482105442054,25.28068686281886
1460,1,1.0,1.0,1985.20087292011,28.835430008364277
1440,1,1.0,1.0,1805.569037718486,24.428532007203117
1200,1,1.0,1.0,1250.3459404852263,29.248293564212783
1320,0,0.0,0.0,1321.4028348986742,21.269737136256982
1180,1,1.0,1.0,1194.4130783467435,26.21620348144892
1230,1,1.0,0.0,1364.8162418622308,31.446295775172757
1510,0,0.0,0.0,1688.3752527846543,22.06263713434075
1420,0,0.0,0.0,1880.4657904382138,29.23929260494817
1410,1,1.0,1.0,1545.6649026576142,29.153754428698438
1300,1,1.0,0.0,1847.966722050855,32.88838556139591
1480,1,1.0,0.0,2245.8606404015372,30.443428708202553
1290,1,1.0,0.0,1572.6921887130538,25.539922013395767
1310,0,0.0,0.0,1969.357126467134,37.23844620023458
1540,1,1.0,1.0,2351.5235512211066,31.546753008951253
1130,1,0.0,0.0,1258.6796899283347,27.350522281167613
1430,0,0.0,0.0,1840.1091113103064,23.2296932311993
1190,0,0.0,0.0,1396.4504577924945,39.663391309275895
1350,1,0.0,0.0,1753.7392132715954,35.932535903920254
1580,0,0.0,0.0,2091.37911644974,29.62086020599981
1400,1,0.0,0.0,1858.8205534035562,29.76901942027361
1480,1,1.0,1.0,2232.55879382374,36.04423700163854
1590,0,0.0,0.0,2375.5847173979437,37.10112802599211
1360,1,1.0,0.0,1793.248679275693,36.55262795021237
1430,1,1.0,1.0,1534.5615993099661,30.50754889738767
1450,1,1.0,1.0,1914.6272824151488,27.346290474511555
1460,0,0.0,0.0,1746.6323796653853,24.749959063151334
1490,1,1.0,1.0,1900.257051684318,26.234173596022035
1350,1,1.0,1.0,2004.5327596136694,32.285834197383515
1330,0,0.0,0.0,1586.632707157755,31.518369027918176
1440,1,1.0,1.0,1713.8364184153058,22.92889499973223
1680,0,0.0,0.0,2400.922714881544,27.239371823080702
1350,0,0.0,0.0,1431.6578574591317,18.642470147234697
1410,1,1.0,0.0,2264.8843158991963,33.71475456491249
1330,1,1.0,1.0,1432.9751316186864,24.77278828813023
1360,0,0.0,0.0,1849.1199146103281,36.08225925541475
1410,0,0.0,0.0,1639.5147426362682,27.494829259174587
1240,1,1.0,1.0,1329.023305934408,26.127964782072045
1440,1,1.0,1.0,1956.7749483809007,37.12555026046589
1230,0,0.0,0.0,1536.8272886875022,27.292958650088462
1270,1,1.0,1.0,1404.3682501784972,36.52579721649547
1440,0,0.0,0.0,1822.4043197419774,27.99031523779871
1740,1,1.0,1.0,2638.03534939644,24.656682284100803
1160,0,0.0,0.0,1173.7177316463815,25.572292322042166
1480,0,0.0,0.0,1724.5081397458334,24.233561367216367
1440,1,1.0,1.0,1776.0165571144178,26.927740136952842
1350,1,1.0,1.0,1722.248259766996,32.011405875568
1460,1,0.0,0.0,2044.7263370203373,31.947623817134144
1560,0,0.0,0.0,2275.2734208291854,28.161495749012005
1410,0,0.0,0.0,1677.8404079062898,32.898384003415764
1100,1,1.0,1.0,1268.5342304937092,41.54944169503597
1470,0,0.0,0.0,1743.0153162759711,26.467917919250624
1310,0,0.0,0.0,2052.4967942818366,29.35640493869581
1300,0,0.0,0.0,1887.6958433886,38.420950240171706
1380,0,0.0,0.0,2020.3136248442609,29.93137650587581
1320,1,1.0,0.0,1889.1379350050859,31.860314866199268
1260,1,1.0,1.0,1500.3970241044813,31.422158021959316
1400,1,1.0,1.0,1738.0851784335036,25.608979716442597
1530,1,1.0,1.0,2155.6819632653005,41.20076773115985
1390,1,0.0,0.0,1982.7895253795098,37.0156332049399
1590,0,0.0,0.0,1767.4611511848593,22.66222326143425
1480,1,1.0,1.0,2062.4474184426854,31.931397739546433
1410,0,0.0,0.0,1464.6797656534054,30.206347897718715
1630,1,1.0,0.0,2448.859477937914,24.952201721919412
1560,0,0.0,0.0,2313.1672883177985,38.796612802001405
1440,1,1.0,1.0,1856.76791452731,35.02021518904908
1140,1,1.0,1.0,1144.6556321081157,30.254955960606477
1310,0,0.0,0.0,1498.1369292788597,32.98502023760647
1080,1,1.0,0.0,1166.5011124906289,33.37522962309163
1460,0,0.0,0.0,1958.3111667905196,33.7748926019945
1390,0,0.0,0.0,1554.6186796982238,27.434339858454766
1560,1,1.0,0.0,1853.0778368159506,21.038129761726424
1240,0,0.0,0.0,1196.6695350250407,19.046753438488075
1070,0,0.0,0.0,1320.356754809129,28.36737345041362
1460,1,0.0,0.0,2048.569530070816,29.125540632367137
1500,1,1.0,1.0,1977.4775498893441,28.6730158416161
1340,1,1.0,1.0,1388.912341963209,22.593492998023788
1270,1,1.0,1.0,1091.2425660638414,34.06812771402291
1320,0,0.0,0.0,1644.4876217116157,28.79701507568327
1200,0,0.0,0.0,1483.3610386134778,18.526413581389477
1420,0,0.0,0.0,1750.8135159305166,29.88706738512827
1520,1,1.0,1.0,1918.7642715075604,30.471631387622313
1410,0,0.0,0.0,2026.2981091674692,34.632942165403364
1140,0,0.0,0.0,1462.4482204602796,28.768292041931502
1190,1,1.0,1.0,1661.9540728999177,29.54550673172771
1310,0,0.0,0.0,1607.3275788786386,29.341900297097972
1340,1,1.0,1.0,1611.4577325168373,21.779112383771658
1100,1,1.0,0.0,1353.2881259218084,38.693755426566554
1250,1,1.0,0.0,1445.1561491789469,33.44625352309455
1380,1,1.0,1.0,1366.8247656820206,24.963794466887094
1530,1,1.0,1.0,2390.6920960187604,28.57588991125606
1530,1,1.0,1.0,2113.109052508564,26.679882291934994
1550,1,1.0,1.0,1841.475204978973,27.09663254363771
1240,0,0.0,0.0,1609.3126163307115,34.11875986842981
1610,1,1.0,0.0,2439.965892055356,32.31110497554666
1140,0,0.0,0.0,1326.1546087151828,34.26372147857353
1440,1,1.0,0.0,1688.4468114333283,29.766227710798667
1480,0,0.0,0.0,1997.9472583364827,29.66051247054919
1420,1,1.0,0.0,1539.1964111470604,25.31099464191474
1660,1,1.0,0.0,2833.667458172012,33.53833198060876
1510,1,1.0,1.0,1750.319098971706,23.39507234474796
1400,0,0.0,0.0,1980.5002813551603,28.92734584045521
1490,1,1.0,0.0,2129.669576095961,41.78708701307596
1250,1,0.0,0.0,1136.5237047366782,29.637572249089004
1670,1,1.0,0.0,2921.887837463453,32.81005453532506
1390,0,0.0,0.0,2293.185953182599,35.15612716017223
1290,0,0.0,0.0,1943.051804947038,39.158027354711095
1430,1,1.0,1.0,1950.9127022968855,42.025568783414585
1570,0,0.0,0.0,1881.3355365830123,32.28698408679873
1230,0,0.0,0.0,1484.0397466793233,31.593180078569816
1240,0,0.0,0.0,1616.7647852340224,28.6630582114154
1350,0,0.0,0.0,1724.9902059852673,35.381860931863784
1710,1,1.0,0.0,2432.081047888288,29.439177020000102
1280,0,0.0,0.0,1464.6126525680693,23.984321404542698
1440,0,0.0,0.0,2038.1885663001158,28.904144172402123
1430,1,1.0,1.0,1812.2797055331437,35.408942910818375
1330,1,1.0,1.0,1670.239442057449,30.821640520838322
1440,0,0.0,0.0,2129.226539019606,42.84999175178241
1220,0,0.0,0.0,1416.5911214077607,35.20899431308341
1200,1,1.0,1.0,1237.9511402835292,25.26150420036408
1200,1,1.0,1.0,1540.9256321627327,36.57323101762668
1350,1,0.0,0.0,1762.1155090658835,21.339801594142376
1320,1,1.0,1.0,1974.6193882732764,31.585595127740213
1410,1,1.0,0.0,1681.8879755663456,28.718751458104755
1280,0,0.0,0.0,1737.5501215521804,32.500145403314605
1400,1,1.0,1.0,1850.6946737953833,23.23244186077257
1290,1,1.0,1.0,1515.6318356954894,25.9638424625875
1430,1,1.0,1.0,1768.5465309863894,34.99381217629912
1160,0,0.0,0.0,1435.387694308475,31.5430586213492
1460,1,1.0,0.0,2280.893938633615,39.280323059208776
1320,1,1.0,0.0,1831.3832457772505,40.43696640407166
1460,1,1.0,0.0,2003.949234367779,29.93403302697637
1320,0,0.0,0.0,1606.0602971430346,32.158805114197605
1370,0,0.0,0.0,1940.4574488697574,30.39438745860943
1530,1,1.0,0.0,2258.6835322740067,41.68819396849953
1290,0,0.0,0.0,1897.7535503561949,31.6842120919114
1530,0,0.0,0.0,2591.6838242900076,29.522502146431023
1250,0,0.0,0.0,1452.2571234884736,26.168095401788747
1510,0,0.0,0.0,2104.102038995903,28.27762032190732
1290,0,0.0,0.0,1962.5734109837892,31.615923317586606
1250,1,1.0,1.0,1408.0103618706678,32.05799524771928
1280,1,1.0,1.0,1720.7561995333765,29.36701491701867
1370,0,0.0,0.0,1162.8391144804657,26.6831758270944
1360,1,0.0,0.0,2056.4762164924177,29.088989763305843
1210,0,0.0,0.0,1003.2817278739202,26.80493509794656
1270,1,1.0,1.0,1413.6940987492223,32.053951772720914
1410,0,0.0,0.0,1738.4450189038773,31.82896447124384
1250,0,0.0,0.0,992.0604625098481,30.008185073490758
1500,0,0.0,0.0,2165.7017431483646,30.714115776080067
1260,1,0.0,0.0,1383.1569594683397,32.133840709253114
1420,0,0.0,0.0,1991.9742994408139,33.915736109831194
950,1,1.0,0.0,976.9398943576539,37.31297539483638
1430,0,0.0,0.0,1380.3281256271828,31.984393873683665
1550,1,1.0,1.0,2024.9114467942175,30.33907414285646
1440,1,1.0,1.0,1568.5346438728789,23.479292460137753
1290,1,1.0,1.0,1319.538157376858,28.838088231188557
1450,0,0.0,0.0,2379.3500594820994,36.187084933513106
